grid_id,pedestrian_10h,pedestrian_18h,pedestrian_22h,pattern
G003250,24.749587232343394,34.57697927895275,53.815771790212715,"10h=24.7496, 18h=34.5770, 22h=53.8158"
G004479,44.247676631266614,34.567259130352596,38.39406809352875,"10h=44.2477, 18h=34.5673, 22h=38.3941"
G006874,30.36713772100196,34.52878731838048,40.20390826965828,"10h=30.3671, 18h=34.5288, 22h=40.2039"
G011400,17.661630832598227,34.50603157185538,45.74749124867529,"10h=17.6616, 18h=34.5060, 22h=45.7475"
G014644,44.709581492438446,34.49183373094496,11.36989311006467,"10h=44.7096, 18h=34.4918, 22h=11.3699"
G006175,37.88206932659622,34.49104553667319,43.02576578489307,"10h=37.8821, 18h=34.4910, 22h=43.0258"
G002227,35.42546565666807,34.47287440180004,41.24187668390851,"10h=35.4255, 18h=34.4729, 22h=41.2419"
G015387,35.38019425146151,34.455654080712286,49.74264154301844,"10h=35.3802, 18h=34.4557, 22h=49.7426"
G005978,37.039544713406116,34.41629852242565,108.43587698704252,"10h=37.0395, 18h=34.4163, 22h=108.4359"
G015447,29.012575988908978,34.40929296575429,54.00440643105516,"10h=29.0126, 18h=34.4093, 22h=54.0044"
G007412,29.268026064806044,34.40131060980216,40.1744838502991,"10h=29.2680, 18h=34.4013, 22h=40.1745"
G001605,28.97980616981023,34.396332699425955,44.04081566251058,"10h=28.9798, 18h=34.3963, 22h=44.0408"
G010594,46.86503111099165,34.37404088375516,42.0313556392763,"10h=46.8650, 18h=34.3740, 22h=42.0314"
G012864,31.294031533067937,34.368859854133014,49.15728160325348,"10h=31.2940, 18h=34.3689, 22h=49.1573"
G004966,76.3821484110703,34.33557567016656,54.57029518671759,"10h=76.3821, 18h=34.3356, 22h=54.5703"
G014361,30.45591009978085,34.31568154644618,42.30025561056687,"10h=30.4559, 18h=34.3157, 22h=42.3003"
G005302,39.073674489486365,34.31467727532392,30.85047531543591,"10h=39.0737, 18h=34.3147, 22h=30.8505"
G011777,34.50715918527612,34.30945386809084,29.219621245354197,"10h=34.5072, 18h=34.3095, 22h=29.2196"
G007424,41.89243444987149,34.29121760175053,34.20206985173523,"10h=41.8924, 18h=34.2912, 22h=34.2021"
G002562,34.552850147802154,34.27238596194893,54.03770643302741,"10h=34.5529, 18h=34.2724, 22h=54.0377"
G000960,41.94810104655188,34.264805569726036,32.13601658223603,"10h=41.9481, 18h=34.2648, 22h=32.1360"
G010840,27.672711436253124,34.2590008403648,46.18033456101197,"10h=27.6727, 18h=34.2590, 22h=46.1803"
G007817,39.36440113764249,34.24348827438928,54.00916365723632,"10h=39.3644, 18h=34.2435, 22h=54.0092"
G000814,54.171262051452736,34.2339901815717,23.617682374034167,"10h=54.1713, 18h=34.2340, 22h=23.6177"
G000961,54.171262051452736,34.2339901815717,23.617682374034167,"10h=54.1713, 18h=34.2340, 22h=23.6177"
G000746,54.039316366410915,34.232537038875805,23.522294451565497,"10h=54.0393, 18h=34.2325, 22h=23.5223"
G002338,35.21318787874782,34.222274420295946,41.21696568926062,"10h=35.2132, 18h=34.2223, 22h=41.2170"
G005147,24.33949580012168,34.21861923026941,64.71645179266238,"10h=24.3395, 18h=34.2186, 22h=64.7165"
G005370,53.012337184551434,34.21226860208875,41.88173582853719,"10h=53.0123, 18h=34.2123, 22h=41.8817"
G011352,36.32779792401939,34.20924235879963,46.88258211757861,"10h=36.3278, 18h=34.2092, 22h=46.8826"
G004545,41.09736397743815,34.16074520476772,23.69668605663673,"10h=41.0974, 18h=34.1607, 22h=23.6967"
G005348,40.625279472215134,34.14731779366837,34.517681559420296,"10h=40.6253, 18h=34.1473, 22h=34.5177"
G009068,42.676940497728026,34.128236553176826,41.10739489310139,"10h=42.6769, 18h=34.1282, 22h=41.1074"
G002124,37.88084720260298,34.083627455203086,25.030199081762973,"10h=37.8808, 18h=34.0836, 22h=25.0302"
G002448,37.30540213883032,34.08001948901191,35.588092105822305,"10h=37.3054, 18h=34.0800, 22h=35.5881"
G005771,37.25617042540099,34.007860134664256,49.69713723964979,"10h=37.2562, 18h=34.0079, 22h=49.6971"
G014456,27.617733845945956,33.98975551877007,60.70996935031354,"10h=27.6177, 18h=33.9898, 22h=60.7100"
G003216,37.35690230439802,33.983151118968976,34.90435143567936,"10h=37.3569, 18h=33.9832, 22h=34.9044"
G006830,35.639580429790634,33.95783916440502,25.545159690641913,"10h=35.6396, 18h=33.9578, 22h=25.5452"
G007677,32.10203465222108,33.94521807774809,42.85559826850326,"10h=32.1020, 18h=33.9452, 22h=42.8556"
G011367,32.77688015022669,33.94403117218179,79.60631953138021,"10h=32.7769, 18h=33.9440, 22h=79.6063"
G003329,36.82410117619415,33.91884824294711,33.580700819264734,"10h=36.8241, 18h=33.9188, 22h=33.5807"
G006977,38.482070519321724,33.89542284631438,29.878884068219993,"10h=38.4821, 18h=33.8954, 22h=29.8789"
G013992,38.49008624319811,33.89259692315384,35.0378493688344,"10h=38.4901, 18h=33.8926, 22h=35.0378"
G010231,36.52289235612349,33.86800289745377,47.12552125703827,"10h=36.5229, 18h=33.8680, 22h=47.1255"
G002561,32.887978219835816,33.86649422612737,60.24734739497604,"10h=32.8880, 18h=33.8665, 22h=60.2473"
G009817,44.17432345035305,33.86644729643921,17.53920726468376,"10h=44.1743, 18h=33.8664, 22h=17.5392"
G012115,47.55460362030525,33.83793239374093,47.23915140118948,"10h=47.5546, 18h=33.8379, 22h=47.2392"
G007289,41.33373687231356,33.822587657820236,33.91718311629198,"10h=41.3337, 18h=33.8226, 22h=33.9172"
G008070,29.03019037146625,33.815522687608166,70.42291150797402,"10h=29.0302, 18h=33.8155, 22h=70.4229"
G008723,24.372631781873068,33.8123438342901,50.241078621319424,"10h=24.3726, 18h=33.8123, 22h=50.2411"
G013009,57.267973234499514,33.78674244761602,33.70968529844301,"10h=57.2680, 18h=33.7867, 22h=33.7097"
G010785,49.98690488870285,33.78318760174733,45.77031108292141,"10h=49.9869, 18h=33.7832, 22h=45.7703"
G012181,44.21865654267289,33.74814425112527,50.66271256201767,"10h=44.2187, 18h=33.7481, 22h=50.6627"
G001127,44.98860839587337,33.72442322913152,19.985434838023526,"10h=44.9886, 18h=33.7244, 22h=19.9854"
G012718,25.411622987206567,33.718067932478625,51.481451148481284,"10h=25.4116, 18h=33.7181, 22h=51.4815"
G006258,37.113728736228694,33.65167566313691,54.51968000257044,"10h=37.1137, 18h=33.6517, 22h=54.5197"
G013914,39.204716020060744,33.644222148756654,33.507817872943804,"10h=39.2047, 18h=33.6442, 22h=33.5078"
G002996,32.78060115542061,33.63407944446957,40.017793812226564,"10h=32.7806, 18h=33.6341, 22h=40.0178"
G002005,33.994123167269386,33.612756590929166,38.54635424175635,"10h=33.9941, 18h=33.6128, 22h=38.5464"
G014994,48.83196272321497,33.50997405956609,33.90437019182019,"10h=48.8320, 18h=33.5100, 22h=33.9044"
G004355,45.051994664601345,33.49910654489509,38.16266364735542,"10h=45.0520, 18h=33.4991, 22h=38.1627"
G008377,18.252437475419327,33.493441866137616,44.28595192770115,"10h=18.2524, 18h=33.4934, 22h=44.2860"
G012531,39.31200980067262,33.48965257616555,37.18056611259827,"10h=39.3120, 18h=33.4897, 22h=37.1806"
G010851,52.09968185842885,33.47981417408553,47.91671883396131,"10h=52.0997, 18h=33.4798, 22h=47.9167"
G008097,53.73437943820125,33.463272608156984,26.059810475217994,"10h=53.7344, 18h=33.4633, 22h=26.0598"
G014790,48.604960727355895,33.444816716637554,33.523055161486496,"10h=48.6050, 18h=33.4448, 22h=33.5231"
G000886,51.7843318433333,33.43175725380078,22.29446123312016,"10h=51.7843, 18h=33.4318, 22h=22.2945"
G001069,26.406414597567526,33.42335310413561,41.04772654150196,"10h=26.4064, 18h=33.4234, 22h=41.0477"
G001043,43.56710770506854,33.40758380202844,18.153402198082272,"10h=43.5671, 18h=33.4076, 22h=18.1534"
G012861,29.25400012527155,33.39387630829129,48.97120294173627,"10h=29.2540, 18h=33.3939, 22h=48.9712"
G005170,38.551570566760724,33.37959022007742,24.09772517199045,"10h=38.5516, 18h=33.3796, 22h=24.0977"
G006402,36.77124780486492,33.37458291849893,55.405844880157886,"10h=36.7712, 18h=33.3746, 22h=55.4058"
G005600,26.812454273178005,33.36652850727925,28.641023020342516,"10h=26.8125, 18h=33.3665, 22h=28.6410"
G007957,45.77854324594036,33.36286189187351,38.281359604908374,"10h=45.7785, 18h=33.3629, 22h=38.2814"
G005436,36.508967231027896,33.302975947457156,33.416768937382386,"10h=36.5090, 18h=33.3030, 22h=33.4168"
G015183,57.02425270113022,33.296748559188075,13.205621689172833,"10h=57.0243, 18h=33.2967, 22h=13.2056"
G008882,30.62185955817168,33.296744640364295,37.65380944550919,"10h=30.6219, 18h=33.2967, 22h=37.6538"
G001420,26.75159702480761,33.26987197019775,39.6544531293205,"10h=26.7516, 18h=33.2699, 22h=39.6545"
G012138,37.141548463002664,33.24355890872045,68.99586418389885,"10h=37.1415, 18h=33.2436, 22h=68.9959"
G007025,34.845418732395174,33.22074972347665,36.981454885481675,"10h=34.8454, 18h=33.2207, 22h=36.9815"
G009013,19.45096646184115,33.21831370856503,86.82645257555916,"10h=19.4510, 18h=33.2183, 22h=86.8265"
G008936,25.516243263180634,33.21311980465898,57.49621177038971,"10h=25.5162, 18h=33.2131, 22h=57.4962"
G002240,37.176959212755975,33.18797355768413,16.523436786953255,"10h=37.1770, 18h=33.1880, 22h=16.5234"
G003332,37.43704058279151,33.136024546738085,38.92900599176457,"10h=37.4370, 18h=33.1360, 22h=38.9290"
G004765,43.38450793664933,33.10226252584505,31.291964217762533,"10h=43.3845, 18h=33.1023, 22h=31.2920"
G012006,27.338077542209486,33.081037884994714,43.772609614884956,"10h=27.3381, 18h=33.0810, 22h=43.7726"
G011924,31.906206111826712,33.0684408439491,36.328961607068386,"10h=31.9062, 18h=33.0684, 22h=36.3290"
G003156,45.6838359454599,33.05147329356846,28.73564836411868,"10h=45.6838, 18h=33.0515, 22h=28.7356"
G007636,44.716160537110014,33.04557680581484,19.23696998533195,"10h=44.7162, 18h=33.0456, 22h=19.2370"
G006259,36.37849082310652,33.0121694574664,54.79689876801317,"10h=36.3785, 18h=33.0122, 22h=54.7969"
G011711,44.643843733321795,33.002057613368784,28.91505226746784,"10h=44.6438, 18h=33.0021, 22h=28.9151"
G001372,31.655215827586417,32.984421717577405,32.47488806300183,"10h=31.6552, 18h=32.9844, 22h=32.4749"
G002113,32.55811314109057,32.974535417034396,41.63513580574056,"10h=32.5581, 18h=32.9745, 22h=41.6351"
G004356,45.48530412995859,32.923661749997734,38.037999356991406,"10h=45.4853, 18h=32.9237, 22h=38.0380"
G013320,27.018095185940986,32.89943659678997,35.831057948515465,"10h=27.0181, 18h=32.8994, 22h=35.8311"
G010371,52.46284075811209,32.89308910621137,13.424009225013675,"10h=52.4628, 18h=32.8931, 22h=13.4240"
G002114,32.91564226720297,32.890421463763204,41.49246538452505,"10h=32.9156, 18h=32.8904, 22h=41.4925"
G012312,42.45271579457745,32.88544580407917,46.62787527508691,"10h=42.4527, 18h=32.8854, 22h=46.6279"
G001614,35.32916431096296,32.883929866114435,17.8431903502331,"10h=35.3292, 18h=32.8839, 22h=17.8432"
G000964,42.81624904812059,32.87496704395693,17.694746974561774,"10h=42.8162, 18h=32.8750, 22h=17.6947"
G002560,30.736466880873436,32.873809707536054,64.84583541870624,"10h=30.7365, 18h=32.8738, 22h=64.8458"
G010493,35.58271846649903,32.86339069361492,46.16188846588395,"10h=35.5827, 18h=32.8634, 22h=46.1619"
G012888,38.41512268344166,32.858317440518086,33.51595581095184,"10h=38.4151, 18h=32.8583, 22h=33.5160"
G007046,24.010157124527822,32.85173525917979,72.67359484599332,"10h=24.0102, 18h=32.8517, 22h=72.6736"
G004186,45.07978853234484,32.84041789497215,16.269124212547112,"10h=45.0798, 18h=32.8404, 22h=16.2691"
G012305,44.9981448878835,32.817589003153586,44.57389118616128,"10h=44.9981, 18h=32.8176, 22h=44.5739"
G011944,23.713506106586898,32.816279446632684,47.4586769763488,"10h=23.7135, 18h=32.8163, 22h=47.4587"
G000878,27.136071326896005,32.794857881664726,33.62059883450652,"10h=27.1361, 18h=32.7949, 22h=33.6206"
G009450,40.48517515844584,32.75137355567847,37.41957955931076,"10h=40.4852, 18h=32.7514, 22h=37.4196"
G014221,36.540738831626044,32.73346372155657,35.65870457921266,"10h=36.5407, 18h=32.7335, 22h=35.6587"
G011720,33.73705517114292,32.728644246426015,24.521831836572026,"10h=33.7371, 18h=32.7286, 22h=24.5218"
G003631,44.696951309675285,32.72729898038824,20.570223356093294,"10h=44.6970, 18h=32.7273, 22h=20.5702"
G004007,34.61875777949597,32.72002699676794,20.592594522314325,"10h=34.6188, 18h=32.7200, 22h=20.5926"
G008565,35.57370842418795,32.719551823326505,28.626094651971602,"10h=35.5737, 18h=32.7196, 22h=28.6261"
G014163,37.004019576076516,32.69545258643657,30.694862102124375,"10h=37.0040, 18h=32.6955, 22h=30.6949"
G014082,36.607329582927306,32.69180249861097,28.574868201125284,"10h=36.6073, 18h=32.6918, 22h=28.5749"
G008160,53.54577971528813,32.670636351721946,65.18712200459478,"10h=53.5458, 18h=32.6706, 22h=65.1871"
G011277,17.337923977768845,32.62723375801866,43.15845135309404,"10h=17.3379, 18h=32.6272, 22h=43.1585"
G002457,33.506822302870056,32.61363739647087,39.452950592430724,"10h=33.5068, 18h=32.6136, 22h=39.4530"
G015707,21.63210878214769,32.60166172236957,48.41721890124477,"10h=21.6321, 18h=32.6017, 22h=48.4172"
G014635,36.380430855793755,32.59702007805572,19.661528647135924,"10h=36.3804, 18h=32.5970, 22h=19.6615"
G005323,38.83623911714743,32.59033827476518,27.43913847777587,"10h=38.8362, 18h=32.5903, 22h=27.4391"
G001512,26.218717556601526,32.512813206263935,40.33567410504472,"10h=26.2187, 18h=32.5128, 22h=40.3357"
G001457,26.67267869356502,32.494628489337614,33.75013337790041,"10h=26.6727, 18h=32.4946, 22h=33.7501"
G005366,46.321587234650835,32.48299272839405,40.374698982821286,"10h=46.3216, 18h=32.4830, 22h=40.3747"
G007426,38.24211258419548,32.47998007174253,38.30828963667989,"10h=38.2421, 18h=32.4800, 22h=38.3083"
G013237,24.7233220194817,32.47111863375927,59.49593221635999,"10h=24.7233, 18h=32.4711, 22h=59.4959"
G014491,42.96288938795548,32.46298116164132,42.21315842532495,"10h=42.9629, 18h=32.4630, 22h=42.2132"
G002237,36.50322161968822,32.430067274086504,21.340015569389013,"10h=36.5032, 18h=32.4301, 22h=21.3400"
G014333,42.76473238064425,32.41566401067427,137.224135496693,"10h=42.7647, 18h=32.4157, 22h=137.2241"
G009396,20.89077464875983,32.40453067679317,44.499419102217594,"10h=20.8908, 18h=32.4045, 22h=44.4994"
G001740,38.36533014876951,32.399988655331406,21.895469604868985,"10h=38.3653, 18h=32.4000, 22h=21.8955"
G007155,40.42340348574239,32.37891451931304,35.9361282072046,"10h=40.4234, 18h=32.3789, 22h=35.9361"
G013074,23.256474720836415,32.339839637376606,50.11540857098603,"10h=23.2565, 18h=32.3398, 22h=50.1154"
G001647,43.775942279008206,32.330324984580145,52.43642977008587,"10h=43.7759, 18h=32.3303, 22h=52.4364"
G009392,19.93310057200169,32.31173487678385,45.42947258153216,"10h=19.9331, 18h=32.3117, 22h=45.4295"
G012177,46.42334399424177,32.309810689831714,44.397335297636126,"10h=46.4233, 18h=32.3098, 22h=44.3973"
G010285,42.423085220858,32.28775270395615,12.893845865909393,"10h=42.4231, 18h=32.2878, 22h=12.8938"
G000519,37.22966595899503,32.281947184786475,31.741737771977203,"10h=37.2297, 18h=32.2819, 22h=31.7417"
G000684,40.96808110354833,32.281687729557916,15.511842485845555,"10h=40.9681, 18h=32.2817, 22h=15.5118"
G010225,29.580506523905385,32.25879462171973,51.760933497444285,"10h=29.5805, 18h=32.2588, 22h=51.7609"
G005191,38.43468367109923,32.253363631486536,27.15542574603103,"10h=38.4347, 18h=32.2534, 22h=27.1554"
G005005,46.38293358545142,32.16829156842277,22.323295273725797,"10h=46.3829, 18h=32.1683, 22h=22.3233"
G007297,83.05904249920088,32.16512523397817,27.820132028541934,"10h=83.0590, 18h=32.1651, 22h=27.8201"
G001239,30.08606339935603,32.135467794886694,37.292695094613464,"10h=30.0861, 18h=32.1355, 22h=37.2927"
G005818,47.27283959386704,32.13293443336672,21.302713307082865,"10h=47.2728, 18h=32.1329, 22h=21.3027"
G002337,32.99666911345021,32.13270217372351,38.9255618894738,"10h=32.9967, 18h=32.1327, 22h=38.9256"
G001124,41.73751022636621,32.109770600215946,17.03580911610636,"10h=41.7375, 18h=32.1098, 22h=17.0358"
G007432,77.82227828319958,32.102981600179675,33.64149866251434,"10h=77.8223, 18h=32.1030, 22h=33.6415"
G001305,37.69834207124637,32.0869709805589,27.958814492786647,"10h=37.6983, 18h=32.0870, 22h=27.9588"
G001557,34.315433645448195,32.078084751621134,42.06121326917374,"10h=34.3154, 18h=32.0781, 22h=42.0612"
G000560,40.15577285340644,32.074672950524,15.999711111938705,"10h=40.1558, 18h=32.0747, 22h=15.9997"
G000815,47.745016586286354,32.0741676209629,20.055222178388,"10h=47.7450, 18h=32.0742, 22h=20.0552"
G010852,48.9205137003441,32.05350203227082,43.436051309226805,"10h=48.9205, 18h=32.0535, 22h=43.4361"
G008209,37.18917726020635,32.04312484938441,41.89881225488074,"10h=37.1892, 18h=32.0431, 22h=41.8988"
G013212,33.485295240727254,32.04017332392257,53.309766077370924,"10h=33.4853, 18h=32.0402, 22h=53.3098"
G005881,28.723612801638026,32.03190524079545,49.1342322898464,"10h=28.7236, 18h=32.0319, 22h=49.1342"
G015276,25.647217830851414,32.01530691838334,42.04943052859918,"10h=25.6472, 18h=32.0153, 22h=42.0494"
G010446,42.2997278299253,32.01474277709413,43.89115341260854,"10h=42.2997, 18h=32.0147, 22h=43.8912"
G011033,29.03568291913635,32.01140250256992,49.42797579496709,"10h=29.0357, 18h=32.0114, 22h=49.4280"
G001702,27.801388845657304,31.915158449806942,44.24507537837566,"10h=27.8014, 18h=31.9152, 22h=44.2451"
G007187,18.095914088565095,31.914103784747855,25.256861595981626,"10h=18.0959, 18h=31.9141, 22h=25.2569"
G014254,32.32235997938314,31.90253780626228,45.356926125127,"10h=32.3224, 18h=31.9025, 22h=45.3569"
G007038,43.50984167222869,31.876268247876176,31.74812560975472,"10h=43.5098, 18h=31.8763, 22h=31.7481"
G015169,34.640762745604405,31.872159794487786,18.367217725316753,"10h=34.6408, 18h=31.8722, 22h=18.3672"
G015501,30.435178587572288,31.84335136296679,41.37320302517955,"10h=30.4352, 18h=31.8434, 22h=41.3732"
G010444,41.929517885344794,31.82342238334542,44.041968284744584,"10h=41.9295, 18h=31.8234, 22h=44.0420"
G010445,41.929517885344794,31.82342238334542,44.041968284744584,"10h=41.9295, 18h=31.8234, 22h=44.0420"
G010521,41.929517885344794,31.82342238334542,44.041968284744584,"10h=41.9295, 18h=31.8234, 22h=44.0420"
G010522,41.929517885344794,31.82342238334542,44.041968284744584,"10h=41.9295, 18h=31.8234, 22h=44.0420"
G010592,41.929517885344794,31.82342238334542,44.041968284744584,"10h=41.9295, 18h=31.8234, 22h=44.0420"
G010593,41.929517885344794,31.82342238334542,44.041968284744584,"10h=41.9295, 18h=31.8234, 22h=44.0420"
G010662,41.929517885344794,31.82342238334542,44.041968284744584,"10h=41.9295, 18h=31.8234, 22h=44.0420"
G010663,41.929517885344794,31.82342238334542,44.041968284744584,"10h=41.9295, 18h=31.8234, 22h=44.0420"
G010664,41.929517885344794,31.82342238334542,44.041968284744584,"10h=41.9295, 18h=31.8234, 22h=44.0420"
G010520,41.91549727790778,31.813281220761684,44.02950636341751,"10h=41.9155, 18h=31.8133, 22h=44.0295"
G008628,24.95159508604383,31.77537371487632,44.50741539926666,"10h=24.9516, 18h=31.7754, 22h=44.5074"
G003915,35.57907145847933,31.733628500908072,40.068098108801316,"10h=35.5791, 18h=31.7336, 22h=40.0681"
G000885,44.3109645016374,31.699193019640152,23.454560326937127,"10h=44.3110, 18h=31.6992, 22h=23.4546"
G012001,22.55381429796454,31.639399875307074,43.85985430506729,"10h=22.5538, 18h=31.6394, 22h=43.8599"
G000846,33.02080506578852,31.62701173576833,33.253779708595985,"10h=33.0208, 18h=31.6270, 22h=33.2538"
G001393,37.324347910541846,31.62280770521262,27.831622259603847,"10h=37.3243, 18h=31.6228, 22h=27.8316"
G007900,46.50664711481835,31.58476943039487,23.073338622449405,"10h=46.5066, 18h=31.5848, 22h=23.0733"
G004766,34.065860901382784,31.567412401499038,46.643982664738154,"10h=34.0659, 18h=31.5674, 22h=46.6440"
G012765,18.009090535872353,31.536899974791027,18.692330642246706,"10h=18.0091, 18h=31.5369, 22h=18.6923"
G002218,35.46539115833125,31.51879201673793,30.608359817540315,"10h=35.4654, 18h=31.5188, 22h=30.6084"
G009324,36.36313162658589,31.5142389749449,32.83842002125477,"10h=36.3631, 18h=31.5142, 22h=32.8384"
G001056,37.219713808743876,31.49765337417327,27.796801524231338,"10h=37.2197, 18h=31.4977, 22h=27.7968"
